Title,Location,Company,Salary,Description
Web Developer,Pune,Joulestowatts business solutions,800000,overall 4 6 year 2 3 year react j strong proficiency javascript including dom manipulation thorough understanding react j core principle prior popular react j workflow redux flux familiarity html cs familiarity restful apis aem preferable full time 000 00 1 000 00 per year react j 2 year required
Web Developer,Kochi,Zartek Technologies,22500,least 1 4 year web develop responsive website using react framework knowledge redux knowledge html cs javascript convert design code knowledge angular flutter  duty convert design code integrate rest api integrate payment gateway maintain documentation benefit flexible working hour community developer full time 15 000 00 000 00 year 1 year required react j 1 year preferred
Web Developer,Kolkata,RJS Tech Solutions LLP,305000,overview reactjs javascript become important part technology stack operating globally renowned platform past 15 year technology stack taken place recently keeping time help grow maintain technology stack recruit reactjs javascript programmer reactjs fresher fresher know javascript internship opportunity technology stack expect following technology react j user facing front profile amazon web service 10 profile nodejs backend service 10 profile  build feature react j platform make modification change node j component required building reusable component front library future use translating design wireframes high quality code component different browser device strong proficiency javascript including dom manipulation javascript object model thorough understanding react j core principle full time 000 00 000 00 per year reactjs 1 year required 1 year required remotely temporarily 
Full Stack Developer,Kolkata,RJS Tech Solutions LLP,305000,overview reactjs javascript become important part technology stack operating globally renowned platform past 15 year technology stack taken place recently keeping time help grow maintain technology stack recruit reactjs javascript programmer reactjs fresher fresher know javascript internship opportunity technology stack expect following technology react j user facing front profile amazon web service 10 profile nodejs backend service 10 profile  build feature react j platform make modification change node j component required building reusable component front library future use translating design wireframes high quality code component different browser device strong proficiency javascript including dom manipulation javascript object model thorough understanding react j core principle full time 000 00 000 00 year reactjs 1 year required 1 year required remotely temporarily 
Full Stack Developer,Delhi,Uprise.co,675000,important full time remote applicant anywhere based org get chance cutting edge product using best tool flexible hour uprise full spectrum mental health tech start build preventative treatment solution system allows early detection people risk act provide proven via phone kick start recovery link phone coach contact weekly back track backed 10 year research 13 published research study showing help majority user return mental health using low cost web based early intervention process requires minute per week user  build product feature javascript using react j flux architecture redux contribute graphql api power app frequently commit code github peer review code merge code staging production environment contribute design system developing functional react component beautiful frontend uis using styled component in out startup weekly sprint lifecycles using agile methodology suggest technology uprise workflow offer inr 6 00 000 7 000 year depending remotely modern day flow single push deployment vibrant positive flexible hour product make world better place profile passionate coding constantly improving skill 1 year react j redux node j graphql familiarity sort interest following github microservices web app security able time schedule overlap aest gmt 10 00 least couple hour every day type full time 000 00 000 00 per year node j 1 year required react j 1 year required remotely yes
Full Stack Developer,Mumbai,Pro Image Experts - Halo Media Works,650000,proven php developer competitive strong knowledge php coding web based application understanding website integration software creation verbal written able clear instruction according business demand strong analytical problem solving creative produce effective solution business problem player enthusiastic delivering result able seated front computer screen long hour time troubleshoot fix issue relating php program smooth operation web process infrastructure documentation software created utilize source debugger write modify software produce result effectively deadline proficient understanding code versioning tool gitlab effective bug issue tracking using tool like jira type full time 000 00 000 00 year total 5 year required education bachelor preferred programming language needed php preferred remotely temporarily 
Data Scientist and Analyst,Hyderabad,onesearch.co,650000, actively self driven php developer architect scalable based application build scratch deployment remote  duty primary duty  application architecture design recommending designing implementing appropriate architecture application design multiple project based business case problem analysis business analysis assist defining refining architectural functional system requirement based business requirement platform design evolution define transition step current future state application architecture including interoperability plan manages upgrade existing component e g drupal core module research implement component third party application contributed module solution architecture integrity participates code review security audit technical design approval system performance ensures solution component designed implemented optimal performance defines monitor key system metric performs load test work internal external resource resolve bottleneck support provides second third support system issue track work vendor issue resolve timely manner code defines implement code management practice e g integration operation develops module deemed appropriate mentor internal resource task devops mentor implement utilize modern web workflow operation using tool laravel homestead drupalvm vagrant bitbucket github preferred technical documentation ensures system documentation developed maintained readily accessible performs duty assigned required qualification knowledge background requirement 6 year required working following primary technology enterprise laravel drupal 8 php 7 mysql 5 apache 2 html 5 cs 3 javascript version control system git familiarity lamp stack ssh command line tool web server understanding http request response life cycle understanding content migration approach design understanding various integration pattern use mq bus service module versed advanced php concept comprehension sql query database design concept hand html5 css3 proficient object oriented javascript javascript design pattern plus modular scalable cs architecture proficiency using git related workflow source control management 5 year desired working following primary platform tool provider enterprise performance monitoring relic etc load testing tool blaze meter etc automated testing deployment jenkins bitbucket cloud aws rackspace understanding advance site performance optimization concept e identifying load time memory usage slow query setting manage various layer caching mechanism ex varnish memcache changing cache layer cache invalidation cloud infrastructure preferred worked advance caching driven solution 3rd party integration understanding must designing high performance high availability system application analysis design ooa design pattern soa communicate software system design architecture using tool like visio familiarity uml managing deployment multiple developer across multiple environment understanding w3c accessibility security guideline pci sox general protection regulation nice active online community e g active drupal org discussion contributes maintains public git project presented one coding event etc handling project minimal oversight direction working multi developing alternate front platform node j angular type full time part time temporary internship pay 000 00 000 00 per year php 2 year preferred total 3 year preferred laravel 1 year preferred education bachelor preferred hyderabad telangana preferred shift preferred benefit paid leaf leave encashment home flexible hour industry software remotely yes
Web Developer,Bengaluru,NÜTY Technologies,675000,nuty technology building generation direct consumer unmanned food retail solution flagship product retail includes unmanned kiosk powered nuty cloud combine best brick mortar ecommerce welcome talented individual multinational hardworking engineer driven motivated impact information refer nuty co seeking exceptionally skilled software engineer core rewarding challenging apply confidence start software engineer server side  write documented high quality maintainable documentation design build test software application cloud edge system discover bottleneck optimize code performance independently product team implement deploy feature requirement least undergraduate degree computer science similar technical discipline 5 year software engineering product high language go lang c c python grounded knowledge structure algorithm worked relational database preferably postgres must designing implementing restful apis strong understanding linux especially ubuntu others code expand maintain one azure aws gcp etc must show demo least one project strong unit test debugging strong problem solving analytical desired qualification postgraduate degree computer science bash scripting working embedded linux project docker kubernetes azure cloud system kafka working team china stackoverflow profile reputation github portfolio plus full time 000 00 000 00 year software 5 year preferred industry software remotely yes
Full Stack Developer,Gurgaon,MPS Limited,600000,required skill perl java html xml sql e g mysql sybase cassandra marklogic primary duty  responsible developing supporting application part customer content workflow management system utilize perl java html xml sql technology develop manage software application part highwire express system contribute infrastructure initiative highwire express speed reliability apply broad based software practical solution engineer outside define requirement interface implementation approach interact directly solution architect system product management qa qualification bachelor degree computer science engineering related field strong programming design using perl java scripting programming language debugging troubleshooting strong analytical meet tight deadline fast paced sql dbms e g mysql sybase cassandra marklogic spring plus full time 000 00 000 00 year 4 year preferred total 5 year preferred education bachelor preferred
App Developer,Bengaluru,MoadBus Inc,1250000,position open full stack web software developer deliver manage existing financial application building high performance maintainable scalable application able break complex problem design elegant easy maintain solution resilient robust comfortable working existing codebase judgment make necessary change existing code managing risk communicate clearly member order support multi person project â responsibilitiesâ â develop high performance scalable maintainable web application product may include user interface integration third party web service existing database â develop functional prototype beta web application support market trial â support existing web application including troubleshooting bug fixing required upgrade modification existing functionality â business manager define clarify project requirement acceptance criterion define success metric feature deliveredâ required experienceâ â bachelor advanced degree computer science engineering mathematics â coding â 4 year developing web application javascript node j framework angular react vue â developing business application using sql server rdbms nosql database â strong understanding software engineering best practice solid principle design pattern â agile methodology process â strong written oral documentation interpersonal â strong collaboration desire help developer â grasp complex business logic project requirement â willingness question thing voice opinionâ experienceâ â mobile user interface â strong background open source technology like nodejs docker swarm linux php javascript jquery angularjs drupal laravel vuejs mysql mongodb apache postfix nginx etc â building consuming microservices â unit testing test driven â using tool jira git devops 6 00 10 00 year bachelor science b sc bachelor technology b tech b e bachelor computer application b c
Cloud and DevOps Engineer,Kangra H O,Realcube Technologies,230000,rct seek talented detailed oriented shopify developer passionate e commerce help build e commerce website shopify platform must following skill strong knowledge html jquery liquid programming language strong hand install customize shopify theme clear concept html cs ajax javascript jquery type full time 000 00 000 00 year cs css3 1 year preferred 1 year preferred total 1 year required education bachelor preferred programming language needed html required cs required javascript required remotely yes
Software Developer,Bengaluru,HOKO,455000, responsible server side web application logic integration front part back developer usually responsible writing web service apis used front developer mobile application developer back web developer responsible server side web application logic integration front part outstanding programming developing beautiful application love jobroles  design build maintain advanced web application using javascript node j react python mysql collaborate cross functional team define design develop feature apis identify debug issue code suggest change improvement usability reliability application develop construct test maintain architecture database large scale processing apis intuitive user interface basic understanding front technology html5 css3 creating database schema represent support business process proficient understanding code versioning tool git monitor system bug user feedback performance suggest fix improvement enhance product back software apis mobile apps web service marketplace package manager npm type full time 000 00 000 00 per year aws 2 year required nodejs 2 year required total 3 year required mysql 2 year required education bachelor required remotely temporarily 
Software Developer,Chandigarh,ONS Tech,115000,apply available specified e mohali panchkula serious candidate excel field web basic understanding 1 php 2 mysql 3 javascript 4 html cs 5 bootstrap regular task allocated selected report every day output process followed achieved task sincere punctual hard worker apply available specified e mohali panchkula 0 00 1 00 year bachelor computer application b c master computer application c bachelor technology b tech b e
Software Developer,Delhi,Deep Logictech India pvt ltd.,375000,  requirement full stack developer fresher 1 year must strong understanding coding requires constant colleague planning delivering software platform used across multiple product organizational unit deep hand web application programming language html cs javascript node j deep functional knowledge hand design web service needed strong grasp multiple technology web technology full time 000 00 000 00 per year node j 1 year preferred javascript java 1 year preferred total 1 year preferred cs 1 year preferred html 1 year preferred preferred
Software Developer,Bengaluru,IAXIS Technology Services Private Limited,800000, integration user facing element developed front developer server side logic using node j expres j writing reusable testable efficient code design implementation low latency high availability performant application implementation security protection integration storage working mysql postgresql mongo db restful apis using technology stack qualification strong proficiency node j express j javascript typescript knowledge node j framework available specially express j understanding nature asynchronous programming quirk workarounds understanding server side templating language jade ejs etc understanding server side cs pre processor stylus le etc basic understanding front technology html5 css3 understanding accessibility security compliance user authentication authorization multiple system server environment integration multiple source database one system understanding fundamental design principle behind scalable application understanding difference multiple delivery platform mobile v desktop optimizing output match specific platform creating database schema represent support business process implementing automated testing platform unit test proficient understanding code versioning tool git experince 4 year full time 000 00 1 000 000 00 year node j 2 year required html5 4 year required total 4 year required mysql postgresql mongo db 4 year required education bachelor preferred benefit health insurance flexible hour industry software remotely temporarily 
Software Developer,Thiruvananthapuram,Shopalyst Technologies Pvt Ltd,600000,shopalyst technology startup connects people product love organizing world product information easy discovery purchase best consumer brand world leverage shopalyst acquire organize online product discovery purchase backed kalaari capital corporate website http shopalyst currently people engineering operation internet scale reliability security high performance self management drive almost every design decision take requirement core server side technology expert one deep python mandatory exposure library scrapy beautiful soup understanding search server solr elasticsearch etc solid knowledge linux unix system additional brownie point proficient understanding code versioning tool git mercurial svn working knowledge aws administration desirable mandatory knowledge nodejs java year scrappy 1 year preferred python 1 year required education bachelor required
Full Stack Developer,Chandigarh,Hoolime,600000,information number position 3 industry service department name hoolime product opening status progress hiring email career hoolime 2 4 year 4 8 lac per annum rajiv gandhi park chandigarh hoolime hoolime city chandigarh state province chandigarh zip postal code   software engineer angular react full stack developer outstanding react angular developer able help build disruptive platform primary focus execute necessary component building user interface develop redux container logic write necessary code interact server responsible working component rest application idea guideline delivery model test driven  build reusable testable scalable frontend code construct side component using react angular javascript framework organized efficient manner backend developer connect side element server collaborate designer implement feature ui ux help make improvement necessary research evaluate analyze technical design requirement participate flow charting testing support documentation debugging nimble entrepreneurial order quick efficient working requirement required strong proficiency react angular build reusable component library deep knowledge use predictable state container redux allow scalable writing component interact schema le nosql document database service understands develop user facing feature technical feasibility ui ux design knowledge bootstrap sas html cs es6 necessary javascript framework master git able write effective javascript test jest cypress etc desired b ph computer science equivalent react native plus requirement nodejs express plus requirement hoolime hoolime revolutionizing space hoolime changing way office run working disrupt 3 trillion industry usa
Web Developer,Ernakulam,Fingent,450000,skill build web based system c net asp net mvc framework must strong oops concept jquery web api entity framework linq net core angular 2 added exposure cloud computing m azure sql azure app fabric strong knowledge software implementation best practice strong designing working scalable architecture concept software necessary role  produce organized optimized documented source code versed platform best practice knowledge unit testing framework provide ongoing maintenance support enhancement existing system platform attend call know customer need feedback item delivered collaborate cross functionally business user project manager engineer deliver elegant solution customer provide recommendation improvement alongside engineer elevate technology consistently apply best practice attention essential task must carried highest standard 2 5 year
Data Scientist and Analyst,Ludhiana,AAIC TECHNOLOGIES PVT LTD,25000,software engineer associate job aaic technology pvt ltd posted 2nd july 2020company name aaic technology pvt ltd  software engineer associate education graduate bfa fresher r per annum profile manage design execute take  delivery maintenance software project product help translate business requirement r task business group outline project deliverable manage roadmap r task technical relationship manager r request point managing driving production defect resolution tailor process help manage time sensitive issue bring appropriate closure engage manage talented technologist aid grow professionally regular mentoring youll candidate undergoing bachelor degree domain foundation computer science attention quality across team analytical reasoning domain deliver output strong skillsinternship
Software Developer,Hyderabad,AAIC Technologies Private Limited,725000,manage design execute take  delivery maintenance software project product help translate business requirement r task business group outline project deliverable manage roadmap r task technical relationship manager r request point managing driving production defect resolution tailor process help manage time sensitive issue bring appropriate closure engage manage talented technologist aid grow professionally regular mentoring candidate undergoing bachelor degree domain foundation computer science attention quality across team analytical reasoning domain deliver output strong type full time internship 000 00 000 00 year 1 year preferred total 1 year preferred education bachelor preferred
Software Developer,Ernakulam,mStack Inc,187500,functional area engineering industry software software service keywords fresher ui javascript angularjs software engineer trainee fresher formal software training working knowledge technology like hear start gain software  analyze translate business requirement technology requirement design develop efficient effective software system test software system adherence requirement review make required change system qualification required strong intrest web ui technology working knowledge following java web html cs javascript angularjs python django problem solving analytical analyzing information software fundamental software design programming programming tool software debugging software documentation software testing software process software requirement 0 1 yr desired profile profile   refer jd graduate qualification b sc specialization bca bcm specialization b tech specialization pg qualification e tech specialization sc specialization mca specialization either ug pg qualification
Full Stack Developer,Pune,Altair Engineering,550000,functional area industry construction engineering cement metal keywords software trainee linux shell scripting automation python cloud computing internship computer science high performance computing software life cycle   state art program area including system software high performance computing cloud computing devops project includes application integration validation different software element debug analysis issue automation performance characterization candidate exhibit following behavioral trait discipline self motivated player independently qualification must posse qualification initially considered listed obtained combination school class relevant previous internship experience qualification master degree computer science computer engineering science engineering related field six month equivalent coursework following area needed linux python shell scripting computer architecture operating system principle understanding software life cycle desired profile profile   na graduate qualification pg qualification pg course specialization either ug pg qualification
Cloud and DevOps Engineer,Delhi,Deligence Technologies Pvt. Ltd.,250000,functional area industry keywords software engineer trainee database management sql query oops programming software engineer trainee fresher 6 interest programming command language learned college command database management sql query oops concept willing technology apply desired profile profile   na graduate qualification b tech specialization pg qualification pg course specialization either ug pg qualification
App Developer,Noida,PayMonk (Actas Technologies Pvt. Ltd).,550000,hi software engineer java developer noida 2 year 5 year notice period maximum 15 day mmediate joining find jd require java j2ee spring orm hibernate mysql postgresql git least 1 year core java strong knowledge ooad strong knowledge spring framework knowledge structure algorithm strong knowledge relational database responsible scaling business process meet future business automation workflow research detail oriented mind knowledge application server like tomcat name paymonk actas technology pvt ltd paymonk leading fintech funded investor paymonk paymonk fintech brand actas technology private limited headquartered noida paymonk rapidly growing full fintech solution organization providing cutting edge integrated financial transaction platform customer india north america europe africa trusted partner customer paymonk provides financial transaction platform customer leveraging strong technology specific financial domain product payment gateway payment wallet aeps po mpos money transfer bill payment upi micro atm pan card irctc many service full time 000 00 000 00 per year java 2 year preferred spring frame 1 year preferred education bachelor preferred noida uttar pradesh preferred
Software Developer,Gurgaon,Mahirr India Technologies Pvt. Ltd.,850000,mahirr india technology pvt ltd startup potential unicorn club 12 month strong product vision amongst top organisation world 5 year based unique compelling proposition connecting people founded dynamic ambitious result driven industry experienced professional sound understanding indian demographic skillset india work visionary exceptional communicator strong analytical entrepreneurial proactive planner strategic planning network founder approx two decade field consumer good decided difference life people hi tech product platform poised revolutionize social connectivity advanced stage market launch slated shortly apart youngster founding place experienced professional various industry heading important vertical technology consumer acquisition engagement strategy pr corporate relation software engineer sde backend based gurgaon ncr heading 4 10 engineer somebody inherently enthusiastic entrepreneurial spirit thrives chaos love unstructured feel completely ease rolling sleeve market strong interpersonal truly challenging ambition grow organization life required technical 5 year bachelor degree computer science equivalent solid background web mobile app design pattern technically hand prior scalable architecture bring 3 5 year software engineering product delivery strong background algorithm command structure algorithm exceptional coding object oriented multi programming language strong problem solving analytical web technology php java python django linux postgresql apache mysql solr memcache redis elasticsearch orm django rest framework git integration storage solution redis elasticsearch proficient understanding code versioning tool git designing developing large scale application high availability reliability ideally saas scale 1m rpm size 10 tb latency 5 m whole architecture design required kafka cluster must complete analytics querying system user latency 30ms throughput 200k rpm elasticsearch cluster alongwith setup management elasticsearch cluster creating modular resilient scalable architecture load 10 tps leveraging elasticsearch message queue sqs sn golang spring boot aws must experienced introduce automated testing grafana prometheus kibana realtime centralized monitoring server resulting 5x speed production issue resolution architecting building real time large scale e commerce application high performance website catering million daily traffic plus dynamic fast moving growing capability scaling 10x nice have rest apis plus driven product machine leaning agile methodology devops learner enjoy learning always trying find better way thing accountable say colleague depend upon  responsible developing enhancing designing world class mobile application platform responsible choosing library framework best meet need application developer ui ux designer secure seamless mobile web offering offering challenging exciting amazing truly fulfilling journey somebody aspiring difference life people believe innovation dream working future full time pay 000 00 1 000 00 per year java 3 year preferred php 2 year preferred total 4 year preferred sql server 3 year preferred education bachelor required industry software remotely temporarily 
Full Stack Developer,Bengaluru,Rinko Services,2000000,software engineer programmer 4 year bengaluru bangalore key â react j node j 1 5 year experienceâ java programmer 4 year experienceâ 4 00 10 00 year
Software Developer,Bengaluru,Nichehands Technologies,150000,process 1 technical interview computer fundamental programming fundamental problem solving 2 hr round ctc 1 5 lakh annum 96k fixed variable employee stock option agreement 2 year agreement joining c selected candidate nature working three engineering product business area microsoft technology net asp c sql web technology php mysql html cs javascript php mvc framework mobile apps andriod io 6 month training period category referred ctc applicable post training completion stipend allowance training profile based skillset required dynamic ready start able independent player willing technological advancement pass programming problem solving mathematical logical problem solving interpersonal need basic knowledge area mentioned profile done college final year project area mentioned understanding computer fundamental
Software Developer,Mumbai,C P Careers Private Limited,1050000,  software developer 1 logical 2 requirement understanding transforming stipulation 3 expert java j2ee programming 4 spring framework spring mvc spring security spring boot 5 jpa hibernate framework 6 strut framework knowledge advantageous 7 strong knowledge web service â restful soap 8 strong front knowledge html jquery angular 5 9 high proficiency tool â maven junit log4j etc 10 conduct software analysis programming testing debugging 11 using code repository like svn 3 00 5 00 year bachelor art b bachelor technology b tech b e bachelor business administration b b bachelor commerce b bachelor architecture b arch bachelor computer application b c
Web Developer,Nahan,Sheikh Arms & Ammunition (OPC) Pvt,190000,young dynamic want long relationship quality hardworking honesty type full time volunteer 000 00 000 00 per year designer programming expert solid cam software 3 year preferred education diploma preferred
Web Developer,Faridabad,Manav Management Group,325000,   requirement post software engineer software programmer angular j post software engineer software programmer angular j 2y 3y 25k 30k sector faridabad applied male female profile software desired qualification b tech c diploma c bca mca required angular j web api plus point web service must sql   deep knowledge angularjs practice commonly used module creating self contained reusable testable module component ensuring clear dependency chain app logic creating custom general use module component extend element module core angularjs 3 lac 3 lac thousand p industry software mobile technology 2 4 year qualification bachelor degree key angular j sql software programmer angular j application developer profile name manav management hiring software email id manavmanagementgroup gmail
Software Developer,Chennai,V P Placement,400000,  software programmer sr software programmer chennai  2 3 year working m net application proficiency sql server asp net c candidate product maintenance preferred  analyse requirement customer develop application per project plan build efficient testable reusable net module solve complex performance problem architectural challenge technical hand asp net c framework 3 5 4 0 web service wcf sql server ajax knowledge mvc architecture depth knowledge net framework oops concept familiarity html cs designing technical optional knowledge jquery java script added 3 lac 5 lac p industry software application programming maintenance 2 8 year qualification diploma b sc b tech b e c sc key sql server ajax net jquery profile person pooja address pune mobile email id vp 77placement gmail
Web Developer,Mumbai,V P Placement,550000,  argent opining software programmer asp net 1 4 year asp net webforms 3 tier n tier architecture must c net sql server mvc angluar j nice strong techie must knowledge object oriented programming ctc offered 6 8 lakh 1 2 4 year asp net webforms 3 tier n tier architecture must c net sql server mvc angluar j nice strong techie must knowledge object oriented programming ctc offered 3 5 lakh mumbai bhandup west 3 lac 8 lac p industry software application programming maintenance 2 10 year qualification diploma bachelor degree md medicinae doctor c sc key sql server asp net mvc profile person pooja address pune mumbai mobile email id vp 77placement gmail
Web Developer,Kolkata,Shieldwatch Infotech Private Limited,550000,design develop implement test document maintain high quality web application software clear understanding mvc structure especially laravel codeignitor oops concept practical implementation mvc compliant working knowledge web service apis rest integration managing delivery project conceptualization visualization technology mapping final execution project understanding implementing project management practice optimisation php code database query function code review project review session technical competence training existing member technical query raised provide support guidance research actively technology introduce infrastructure knowledge one git bitbucket svn etc code management repository 4 00 8 00 year
Web Developer,Ahmedabad,Netedge Technology,423423,  sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer sr php programmer technical exposure 4 qualification asdas
Software Developer,Noida,asia tech IT Services,240000,brief software developer build implement functional program software developer  include producing efficient code based specification testing deploying program system fixing improving existing software developer design algorithm flowchart produce efficient code based specification integrate software component third party program verify deploy program system troubleshoot debug upgrade existing software gather evaluate user feedback recommend execute improvement technical documentation reference reporting software developer requirement bachelor degree computer science related degree knowledge software life cycle desire fast paced develop unit testing code component complete application creativity always plus must full stack developer concept software engineering working variety software project deep programming language knowledge req qualification btech c ec mca bca fresher apply sal offered 1 8 lpa 2 4 lpa noida type full time fresher 15 000 00 000 00 per net 1 year preferred 1 year preferred total 1 year preferred java 1 year preferred education secondary 10th pas preferred remotely temporarily 
Web Developer,Jaipur,BLive Web Solutions Pvt. Ltd,138000, duty discus website design function designing building website front creating website architecture guidance designing managing website back including database server integration generating wordpress theme plugins conducting website performance test troubleshooting content issue monitoring performance live website required qualification bachelor degree computer science similar field proven wordpress developer applicable fresher knowledge front technology including css3 javascript html5 jquery understanding website architecture full time 8 000 00 15 000 00 per wordpress 1 year preferred 1 year preferred total 1 year preferred education bachelor preferred benefit provident fund pf paid leaf leave encashment flexible hour education assistance remotely temporarily 
App Developer,Ahmedabad,iQlance Solutions Pvt Ltd,270000, implementation different module feature application write high quality source code program complete application deadline take  initiative development provide best efficient solution utilize programming principle tool technique write application code desired core java collection concept oops concept clear android basic ui component building app gradle android x kotlin firebase material design crashlytics rest api push notification google map mvc mvp mvvm architecture knowledge sqlite room database operation understanding mobile security protocol memory management integration popular third party library debugging android studio knowledge jetpack component knowledge ndk knowledge rxjava rxandroid dragger knowledge cross platform framework like flutter react native etc 5 day working ahmedabad prahladnagar full time 10 000 00 000 00 android 1 year preferred
App Developer,Ahmedabad,Oceans Technologies,210000,proven working 1 yr android android sdk sqlite android studio eclipse fragment basic knowledge google map v2 working remote via rest json strong knowledge android ui design principle pattern best practice third party library apis design build maintain high performance reusable reliablejava code best possible performance quality responsiveness application identify correct bottleneck fix bug help maintain code quality organization automatization self motivated hardworking proactive finding solution written analytical full time 15 000 00 000 00 android 1 year required 1 year preferred total 1 year preferred education bachelor required programming language needed java preferred remotely
App Developer,Ahmedabad,PM Communications,300000,pm communication hiring experienced android developer ahmedabad full time 15 000 00 000 00 android 1 year preferred 1 year preferred total 1 year preferred education secondary 10th pas preferred programming language needed java preferred industry software remotely
App Developer,Ahmedabad,The Dezine,222000,android developer posse pushing mobile technology limit talented engineer design build generation mobile application specification design build advanced application android platform knowledge java oops concept collaborate cross functional team define design ship feature outside source api unit test code robustness including edge case usability general reliability bug fixing improving application performance continuously discover evaluate implement technology maximize efficiency full time 12 000 00 000 00 total 1 year required ahmedabad gujarat preferred remotely temporarily 
App Developer,Ahmedabad,THE ITLION,300000, design build advanced application android platform collaborate cross functional team define design ship feature outside source apis unit test code robustness including edge case usability general reliability bug fixing improving application performance continuously discover evaluate implement technology maximize efficiency type full time walk 10 000 00 000 00 total 1 year required education bachelor required programming language needed cs preferred remotely
App Developer,Bengaluru,Archik Technologies Pvt. Ltd.,540000,android developer least 2 year android   follows design android application per requirement best design architecture handle scalability concern optimization wrt network call strong hold different framework like mvp mvvm hybrid strong hold code obfuscation etc full time 000 00 000 00 android 2 year preferred total 3 year preferred education bachelor preferred programming language needed java preferred remotely
App Developer,Bengaluru,CodersBrain,930000,designing developing advanced application android platform bug fixing improving application performance total 2 year preferred
App Developer,Bengaluru,Creshya Technologies Pvt Ltd,318000, android developer 1 2yrs part 8 member tech working hopon core application guidance android developer  duty requirement feature perform bug fix able translate design implementation participate sprint meeting contribute implementation user story support hopon ops user troubleshooting real time issue using hopon apps required qualification core java collection exception handling oops etc mandatory android app intellij idea android studio rest api integration integration third party product library like google map crashlytics mixpanel familiarity firebase real time database fcm code versioning tool like git full time 18 000 00 000 00 android 1 year required 1 year preferred core java 1 year required education bachelor preferred
App Developer,Bengaluru,GRAYRIPPLES,330000,  design build advanced application android platform collaborate cross functional team define design ship feature outside source apis unit test code robustness including edge case usability general reliability bug fixing improving application performance continuously discover evaluate implement technology maximize efficiency expected profile bachelor degree computer science 1 year android app published least one original android app clear understanding mobile life cycle must proven android sdk working remote via rest json working third party library apis added understanding general mobile landscape architecture trend emerging technology required independently prioritize solve problem home option available constraint right apply get back soon type full time temporary 000 00 000 00 android 1 year preferred 1 year preferred total 2 year preferred education secondary 10th pas preferred programming language needed java preferred
App Developer,Bengaluru,India Info Solutions,480000,strong knowledge android sdk different version android deal different screen size familiarity restful apis connect android application back service strong knowledge android ui design principle pattern best practice offline storage threading performance tuning design application around natural user interface touch familiarity use additional sensor gyroscope accelerometer knowledge open source android ecosystem library available common task business requirement translate technical requirement familiarity cloud message apis push notification knack benchmarking optimization understanding google android design principle interface guideline proficient understanding code versioning tool git working different db familiarity integration type full time 000 00 000 00 android 4 year preferred 5 year preferred developer 6 year preferred education secondary 10th pas preferred programming language needed java preferred remotely
App Developer,Bengaluru,ININTRA Systems Pvt Ltd,420000,keen self motivated individual alone deliver high quality product short time frame key  developing android game scratch expectation establish priority throughout life cycle integrate application designing database architecture server scripting multimedia application using authoring tool knowledge least 2 year working android proven tractable software programming depth knowledge android device agile xp scrum lean source code management using git similar technology desire using test driven tdd approach working design driven ddd json xml javascript interfacing android application server side apis prior android tv apps added strong detecting correcting memory usage issue optimising code application performance working graphically rich eye candy application game working fragment loader backward compatible support library v4 preferable working social feature hot tech facebook sdk twitter integration flurry analytics google map augmented reality push notification etc type full time part time 000 00 000 00 android 1 year preferred 1 year preferred total 2 year preferred education secondary 10th pas preferred programming language needed java preferred remotely yes
